danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist_id,artist_name
0.817,0.784,5,-4.971,0,0.0463,0.119,0.0,0.13,0.537,131.995,audio_features,6kvW6EI5UuqCmlp7L7HD9O,spotify:track:6kvW6EI5UuqCmlp7L7HD9O,https://api.spotify.com/v1/tracks/6kvW6EI5UuqCmlp7L7HD9O,https://api.spotify.com/v1/audio-analysis/6kvW6EI5UuqCmlp7L7HD9O,173423,4,Someone Else,4NSzuIc0eGOftqr0tEOhJk,ClockClock
0.68,0.951,0,-4.8,0,0.349,0.365,0.0,0.15,0.536,169.983,audio_features,2cvwCpqdCeL6CtXTd2JJNQ,spotify:track:2cvwCpqdCeL6CtXTd2JJNQ,https://api.spotify.com/v1/tracks/2cvwCpqdCeL6CtXTd2JJNQ,https://api.spotify.com/v1/audio-analysis/2cvwCpqdCeL6CtXTd2JJNQ,157221,4,MÜNCHEN,6vNAKgK5d74N1I0zTxRPDp,Tream
0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492,audio_features,1MFD6gdVDjFFMM8ItH9ZhI,spotify:track:1MFD6gdVDjFFMM8ItH9ZhI,https://api.spotify.com/v1/tracks/1MFD6gdVDjFFMM8ItH9ZhI,https://api.spotify.com/v1/audio-analysis/1MFD6gdVDjFFMM8ItH9ZhI,220319,4,White Walls (feat. ScHoolboy Q & Hollis),5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis
0.67,0.498,6,-8.236,0,0.332,0.722,0.0,0.116,0.355,81.914,audio_features,7y2CanQNBGTd7EVJy80hLC,spotify:track:7y2CanQNBGTd7EVJy80hLC,https://api.spotify.com/v1/tracks/7y2CanQNBGTd7EVJy80hLC,https://api.spotify.com/v1/audio-analysis/7y2CanQNBGTd7EVJy80hLC,192507,4,Nur für Dich,4lDiJcOJ2GLCK6p9q5BgfK,Kontra K
0.865,0.626,7,-8.37,1,0.0791,0.0937,0.00327,0.0926,0.532,123.004,audio_features,3fAz5OBCj54Ar8vzps112y,spotify:track:3fAz5OBCj54Ar8vzps112y,https://api.spotify.com/v1/tracks/3fAz5OBCj54Ar8vzps112y,https://api.spotify.com/v1/audio-analysis/3fAz5OBCj54Ar8vzps112y,195745,4,Medizin (feat. Jamule),4Yttlv9ndGjCDCVLqM7ACq,Sido
0.704,0.318,0,-7.806,1,0.0425,0.301,0.0,0.17,0.24,139.924,audio_features,3iBU3w9MbrqFdB9mOa2JeK,spotify:track:3iBU3w9MbrqFdB9mOa2JeK,https://api.spotify.com/v1/tracks/3iBU3w9MbrqFdB9mOa2JeK,https://api.spotify.com/v1/audio-analysis/3iBU3w9MbrqFdB9mOa2JeK,195925,4,Nie mehr gehen,1qQLhymHXFPtP5U8KNKsm6,Apache 207
0.91,0.447,1,-5.58,1,0.0688,0.101,0.000377,0.138,0.315,125.021,audio_features,70Xfh3baxA4xusCiV5B5jg,spotify:track:70Xfh3baxA4xusCiV5B5jg,https://api.spotify.com/v1/tracks/70Xfh3baxA4xusCiV5B5jg,https://api.spotify.com/v1/audio-analysis/70Xfh3baxA4xusCiV5B5jg,171069,4,KISSENSCHLACHT,4sVieJlKgpZ2k9ESNS5IdN,Jamule
0.654,0.667,2,-6.27,1,0.264,0.195,0.0,0.424,0.738,145.867,audio_features,76SBSmc38qQQSpkgBenb8U,spotify:track:76SBSmc38qQQSpkgBenb8U,https://api.spotify.com/v1/tracks/76SBSmc38qQQSpkgBenb8U,https://api.spotify.com/v1/audio-analysis/76SBSmc38qQQSpkgBenb8U,166447,4,Kiss Me,6h1s4i4XKIYv4ErDelLDN0,Samra
0.697,0.799,0,-8.451,1,0.0623,0.158,0.0096,0.273,0.676,139.974,audio_features,4LHsnclZN8akLg6iaxu4mW,spotify:track:4LHsnclZN8akLg6iaxu4mW,https://api.spotify.com/v1/tracks/4LHsnclZN8akLg6iaxu4mW,https://api.spotify.com/v1/audio-analysis/4LHsnclZN8akLg6iaxu4mW,134357,4,Du glaubst,5gvyXOJdPGVzDMsrS6BCWv,Audiohenta!
0.767,0.716,6,-7.15,0,0.0432,0.0525,5.66e-06,0.111,0.341,143.063,audio_features,6edGltzZQyfQjvvbOfDeL6,spotify:track:6edGltzZQyfQjvvbOfDeL6,https://api.spotify.com/v1/tracks/6edGltzZQyfQjvvbOfDeL6,https://api.spotify.com/v1/audio-analysis/6edGltzZQyfQjvvbOfDeL6,162748,4,Forever (Weck mich nicht auf),3pVfscwg2QxhdHtk966inb,The Cratez
0.88,0.724,11,-4.047,0,0.0757,0.218,0.000995,0.301,0.445,100.982,audio_features,4ImrjN1Xacm6O727yEgllS,spotify:track:4ImrjN1Xacm6O727yEgllS,https://api.spotify.com/v1/tracks/4ImrjN1Xacm6O727yEgllS,https://api.spotify.com/v1/audio-analysis/4ImrjN1Xacm6O727yEgllS,257234,4,Acker jeden Tag,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361
0.764,0.706,2,-8.923,0,0.0346,0.00674,1.21e-05,0.165,0.49,117.984,audio_features,7s7fQAOrqVEI65zEuPYyEQ,spotify:track:7s7fQAOrqVEI65zEuPYyEQ,https://api.spotify.com/v1/tracks/7s7fQAOrqVEI65zEuPYyEQ,https://api.spotify.com/v1/audio-analysis/7s7fQAOrqVEI65zEuPYyEQ,197293,4,Night Drive,6CgedJ2dk5GP40gS1OmGgE,AREZRA
0.809,0.583,7,-8.847,1,0.145,0.0371,0.0,0.368,0.49,80.022,audio_features,7egdydsliuzDFWORdBiKMr,spotify:track:7egdydsliuzDFWORdBiKMr,https://api.spotify.com/v1/tracks/7egdydsliuzDFWORdBiKMr,https://api.spotify.com/v1/audio-analysis/7egdydsliuzDFWORdBiKMr,109884,4,Perfekt Für Dich,6Vg9ZTblAIMeOiRCgyzJzO,Tom Twers
0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,audio_features,6sCvvleqKbeyOkQDieBYgp,spotify:track:6sCvvleqKbeyOkQDieBYgp,https://api.spotify.com/v1/tracks/6sCvvleqKbeyOkQDieBYgp,https://api.spotify.com/v1/audio-analysis/6sCvvleqKbeyOkQDieBYgp,196520,4,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,5pKCCKE2ajJHZ9KAiaK11H,Rihanna
0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667,4,Black and Yellow,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa
0.398,0.905,4,-3.613,1,0.389,0.00159,0.0435,0.303,0.224,199.807,audio_features,05XSqqW6L4WuQV55Er1jZd,spotify:track:05XSqqW6L4WuQV55Er1jZd,https://api.spotify.com/v1/tracks/05XSqqW6L4WuQV55Er1jZd,https://api.spotify.com/v1/audio-analysis/05XSqqW6L4WuQV55Er1jZd,126000,4,99 Luftballons,4FDj6mh458K7m9Txwyj2rt,Harris & Ford
0.789,0.609,8,-7.317,0,0.0434,0.0188,0.0,0.069,0.446,99.056,audio_features,1t1VvjY7al80AdEoAQ3kPN,spotify:track:1t1VvjY7al80AdEoAQ3kPN,https://api.spotify.com/v1/tracks/1t1VvjY7al80AdEoAQ3kPN,https://api.spotify.com/v1/audio-analysis/1t1VvjY7al80AdEoAQ3kPN,161212,4,Nie wieder sehen,4sg4no0TXdsrM1s4SVUwNF,Juju
0.7,0.854,10,-5.436,0,0.0879,0.0877,0.0344,0.453,0.172,137.943,audio_features,4MUMWxe9088SuTFKpprQ57,spotify:track:4MUMWxe9088SuTFKpprQ57,https://api.spotify.com/v1/tracks/4MUMWxe9088SuTFKpprQ57,https://api.spotify.com/v1/audio-analysis/4MUMWxe9088SuTFKpprQ57,160000,4,Low (LUNAX Remix),7rYojRyXBLPrX6UWfnAkaC,71 Digits
0.629,0.736,3,-6.79,1,0.0488,0.3,6.58e-06,0.158,0.311,125.261,audio_features,6J07Aeq7fOW5Xx9mFtwyoH,spotify:track:6J07Aeq7fOW5Xx9mFtwyoH,https://api.spotify.com/v1/tracks/6J07Aeq7fOW5Xx9mFtwyoH,https://api.spotify.com/v1/audio-analysis/6J07Aeq7fOW5Xx9mFtwyoH,178721,4,Oft gefragt,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit
0.648,0.82,0,-4.656,1,0.115,0.0286,0.0,0.157,0.468,162.12,audio_features,3EYrbFn9oDfMiM6VPKzsHg,spotify:track:3EYrbFn9oDfMiM6VPKzsHg,https://api.spotify.com/v1/tracks/3EYrbFn9oDfMiM6VPKzsHg,https://api.spotify.com/v1/audio-analysis/3EYrbFn9oDfMiM6VPKzsHg,148348,4,One Day (I'm Gonna Break Your Heart),3A9B6c1CrSPauiOblw7pWz,Nico Santos
0.895,0.694,9,-4.384,1,0.275,0.176,0.0,0.292,0.632,93.944,audio_features,6Tsu3OsuMz4KEGKbOYd6A0,spotify:track:6Tsu3OsuMz4KEGKbOYd6A0,https://api.spotify.com/v1/tracks/6Tsu3OsuMz4KEGKbOYd6A0,https://api.spotify.com/v1/audio-analysis/6Tsu3OsuMz4KEGKbOYd6A0,230000,4,Hypnotize - 2007 Remaster,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.
0.895,0.763,0,-7.267,1,0.261,0.239,2.72e-06,0.314,0.525,129.994,audio_features,2IvrIIvwA3zEPXmJitBlJD,spotify:track:2IvrIIvwA3zEPXmJitBlJD,https://api.spotify.com/v1/tracks/2IvrIIvwA3zEPXmJitBlJD,https://api.spotify.com/v1/audio-analysis/2IvrIIvwA3zEPXmJitBlJD,194445,4,Der Berg ruft,13bDjug9N0pyv3ZUINjkDV,Bausa
0.84,0.938,5,-4.992,0,0.0806,0.0717,0.000196,0.256,0.746,135.971,audio_features,47gFO4wiq9rLJo9vz0DP3q,spotify:track:47gFO4wiq9rLJo9vz0DP3q,https://api.spotify.com/v1/tracks/47gFO4wiq9rLJo9vz0DP3q,https://api.spotify.com/v1/audio-analysis/47gFO4wiq9rLJo9vz0DP3q,137647,4,Party Sahne,6CP5wWvO8oIxedESJNCN4H,Ski Aggu
0.615,0.833,0,-4.775,0,0.041,0.0815,0.0,0.147,0.738,123.065,audio_features,19q4E2u3rzR09HOmksZVLT,spotify:track:19q4E2u3rzR09HOmksZVLT,https://api.spotify.com/v1/tracks/19q4E2u3rzR09HOmksZVLT,https://api.spotify.com/v1/audio-analysis/19q4E2u3rzR09HOmksZVLT,171841,4,All By Myself,0NGAZxHanS9e0iNHpR8f2W,Alok
0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,audio_features,1xNcBAoUw8Hz6LqK2jt4Ff,spotify:track:1xNcBAoUw8Hz6LqK2jt4Ff,https://api.spotify.com/v1/tracks/1xNcBAoUw8Hz6LqK2jt4Ff,https://api.spotify.com/v1/audio-analysis/1xNcBAoUw8Hz6LqK2jt4Ff,171360,4,Call on Me - Radio Mix,5sm0jQ1mq0dusiLtDJ2b4R,Eric Prydz
0.832,0.803,8,-5.371,0,0.202,0.227,0.0,0.4,0.888,137.919,audio_features,08hb9bPoilzJiXuWt340HA,spotify:track:08hb9bPoilzJiXuWt340HA,https://api.spotify.com/v1/tracks/08hb9bPoilzJiXuWt340HA,https://api.spotify.com/v1/audio-analysis/08hb9bPoilzJiXuWt340HA,149674,4,Viel Zu Heiss,2afh1VJVKAj3uhSfYcOrN2,LOST
0.606,0.877,5,-6.037,1,0.0517,0.0455,0.000284,0.204,0.15,144.084,audio_features,0ZClN9JcY9c54uDyWz2CWd,spotify:track:0ZClN9JcY9c54uDyWz2CWd,https://api.spotify.com/v1/tracks/0ZClN9JcY9c54uDyWz2CWd,https://api.spotify.com/v1/audio-analysis/0ZClN9JcY9c54uDyWz2CWd,131475,4,Ghost,3VuZZ1n0XGacnz96Ys8mrZ,KYANU
0.782,0.565,6,-7.221,0,0.136,0.113,0.000634,0.0954,0.137,134.962,audio_features,1z9NVyu6rOFQR57vA94xbR,spotify:track:1z9NVyu6rOFQR57vA94xbR,https://api.spotify.com/v1/tracks/1z9NVyu6rOFQR57vA94xbR,https://api.spotify.com/v1/audio-analysis/1z9NVyu6rOFQR57vA94xbR,202709,4,Glatteis,2kS9NyuATpYwjeB93h24H5,Nina Chuba
0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,audio_features,2dHHgzDwk4BJdRwy9uXhTO,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin
0.882,0.741,10,-6.504,0,0.0383,0.209,0.0,0.0871,0.612,119.995,audio_features,34xLCJSfCdBPcPxZTRezwS,spotify:track:34xLCJSfCdBPcPxZTRezwS,https://api.spotify.com/v1/tracks/34xLCJSfCdBPcPxZTRezwS,https://api.spotify.com/v1/audio-analysis/34xLCJSfCdBPcPxZTRezwS,257071,4,Dancing,71yUgAEgyT66SuoDHKFNwh,Ray-X
0.571,0.845,6,-4.4,1,0.0595,0.0549,5.5e-05,0.081,0.409,163.884,audio_features,0C3shWEOObGT5IxApC7Mkg,spotify:track:0C3shWEOObGT5IxApC7Mkg,https://api.spotify.com/v1/tracks/0C3shWEOObGT5IxApC7Mkg,https://api.spotify.com/v1/audio-analysis/0C3shWEOObGT5IxApC7Mkg,195365,4,you were there for me,7hr9W3IjXcm3UlLY7guLk5,Henry Moodie
0.535,0.752,5,-7.959,1,0.0339,0.00221,0.00788,0.104,0.235,119.919,audio_features,7qPQi3eAzLnJfE94ESQXvx,spotify:track:7qPQi3eAzLnJfE94ESQXvx,https://api.spotify.com/v1/tracks/7qPQi3eAzLnJfE94ESQXvx,https://api.spotify.com/v1/audio-analysis/7qPQi3eAzLnJfE94ESQXvx,243387,4,Snowflakes,3nnNE5cq1aLA9xePKmnUFM,White Apple Tree
0.663,0.726,6,-6.773,1,0.0535,0.127,0.0,0.578,0.412,149.915,audio_features,5ISegEo9tET6W8pIp0hZSm,spotify:track:5ISegEo9tET6W8pIp0hZSm,https://api.spotify.com/v1/tracks/5ISegEo9tET6W8pIp0hZSm,https://api.spotify.com/v1/audio-analysis/5ISegEo9tET6W8pIp0hZSm,148800,4,ONLY 4 LIFE - Remix,0VlrorDSkEbLK1D6VvMgd2,Rubi
0.706,0.749,1,-5.786,1,0.082,0.000916,0.00152,0.112,0.79,150.079,audio_features,0rCl2Tq2rctLJaqcv4nzV1,spotify:track:0rCl2Tq2rctLJaqcv4nzV1,https://api.spotify.com/v1/tracks/0rCl2Tq2rctLJaqcv4nzV1,https://api.spotify.com/v1/audio-analysis/0rCl2Tq2rctLJaqcv4nzV1,162000,4,Nie Mein Shawty,2Lg7y5DHmBMrxRI6Y4ThfU,Romero
0.707,0.569,8,-8.891,1,0.0269,0.675,7e-06,0.133,0.358,106.038,audio_features,0VrmMaSjOzHZEqHGHfOWbo,spotify:track:0VrmMaSjOzHZEqHGHfOWbo,https://api.spotify.com/v1/tracks/0VrmMaSjOzHZEqHGHfOWbo,https://api.spotify.com/v1/audio-analysis/0VrmMaSjOzHZEqHGHfOWbo,214326,4,In deiner kleinen Welt,7oaSITFPadI3fnIxbv7hTa,Philipp Dittberner
0.928,0.725,7,-6.534,1,0.228,0.029,9.59e-06,0.205,0.398,125.022,audio_features,1b3thE0t0BxzLqCuRkqKZE,spotify:track:1b3thE0t0BxzLqCuRkqKZE,https://api.spotify.com/v1/tracks/1b3thE0t0BxzLqCuRkqKZE,https://api.spotify.com/v1/audio-analysis/1b3thE0t0BxzLqCuRkqKZE,155423,4,Filmriss,0bMt8SJlp0gFRUufzifS05,K.I.Z
0.538,0.869,5,-3.373,1,0.0384,0.0684,0.000224,0.102,0.502,146.062,audio_features,5vDUFAevjofyUJH348o7QT,spotify:track:5vDUFAevjofyUJH348o7QT,https://api.spotify.com/v1/tracks/5vDUFAevjofyUJH348o7QT,https://api.spotify.com/v1/audio-analysis/5vDUFAevjofyUJH348o7QT,156857,4,Never Walk Alone,5dGsIOepO9ufQlXjW8KrPL,Neptunica
0.735,0.449,2,-9.933,0,0.383,0.859,0.0,0.213,0.514,146.016,audio_features,3zkyus0njMCL6phZmNNEeN,spotify:track:3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/tracks/3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/audio-analysis/3zkyus0njMCL6phZmNNEeN,175890,4,LET GO,5H4yInM5zmHqpKIoMNAx4r,Central Cee
0.857,0.86,11,-8.651,0,0.393,0.131,0.0,0.509,0.72,133.099,audio_features,0Vj7Tvl2Wp2kUIwChus9X8,spotify:track:0Vj7Tvl2Wp2kUIwChus9X8,https://api.spotify.com/v1/tracks/0Vj7Tvl2Wp2kUIwChus9X8,https://api.spotify.com/v1/audio-analysis/0Vj7Tvl2Wp2kUIwChus9X8,205268,4,Ich klaue deine Party,3yDixC6rzq0qg2HmZTobCO,BroyS
0.815,0.439,7,-8.144,1,0.0944,0.272,0.0,0.112,0.0611,119.835,audio_features,0oFHlnUwZVhizux1FOAsfr,spotify:track:0oFHlnUwZVhizux1FOAsfr,https://api.spotify.com/v1/tracks/0oFHlnUwZVhizux1FOAsfr,https://api.spotify.com/v1/audio-analysis/0oFHlnUwZVhizux1FOAsfr,289485,4,Never Forget,0JOxt5QOwq0czoJxvSc5hS,GASHI
0.776,0.923,5,-5.494,1,0.16,0.0051,0.00296,0.0917,0.424,156.044,audio_features,1qQWAmVIfqIEGH7BNBrbPO,spotify:track:1qQWAmVIfqIEGH7BNBrbPO,https://api.spotify.com/v1/tracks/1qQWAmVIfqIEGH7BNBrbPO,https://api.spotify.com/v1/audio-analysis/1qQWAmVIfqIEGH7BNBrbPO,204223,4,Warum bist du weg,6NNtBSXXlTQTPFDZBiAJ0I,TOBEY NIZE
0.649,0.737,8,-5.54,0,0.0635,0.0253,0.0,0.199,0.567,161.953,audio_features,3zMK5gFf92gp8w7SxW2PrZ,spotify:track:3zMK5gFf92gp8w7SxW2PrZ,https://api.spotify.com/v1/tracks/3zMK5gFf92gp8w7SxW2PrZ,https://api.spotify.com/v1/audio-analysis/3zMK5gFf92gp8w7SxW2PrZ,134444,4,Trouble,7qdBCGakEd1aUD8noTmsfs,YBRE
0.547,0.831,11,-11.298,0,0.0319,0.0874,8.34e-06,0.222,0.909,168.581,audio_features,5mwzpzRue1SBWwrbbhXfbf,spotify:track:5mwzpzRue1SBWwrbbhXfbf,https://api.spotify.com/v1/tracks/5mwzpzRue1SBWwrbbhXfbf,https://api.spotify.com/v1/audio-analysis/5mwzpzRue1SBWwrbbhXfbf,241400,4,You Win Again,1LZEQNv7sE11VDY3SdxQeN,Bee Gees
0.471,0.788,10,-6.868,1,0.0387,0.0126,4.45e-06,0.201,0.448,74.015,audio_features,1I2ziAYoM5rEh5uWBp76Tx,spotify:track:1I2ziAYoM5rEh5uWBp76Tx,https://api.spotify.com/v1/tracks/1I2ziAYoM5rEh5uWBp76Tx,https://api.spotify.com/v1/audio-analysis/1I2ziAYoM5rEh5uWBp76Tx,200373,4,An Wunder,12xme1fwd3iGEW7rF9b6tp,Wincent Weiss
0.451,0.793,1,-6.579,1,0.0679,0.0792,0.0,0.111,0.53,115.378,audio_features,7ySBYnlLSwaoHdaY4en58R,spotify:track:7ySBYnlLSwaoHdaY4en58R,https://api.spotify.com/v1/tracks/7ySBYnlLSwaoHdaY4en58R,https://api.spotify.com/v1/audio-analysis/7ySBYnlLSwaoHdaY4en58R,184880,4,Hier mit dir,12xme1fwd3iGEW7rF9b6tp,Wincent Weiss
0.529,0.955,5,-1.95,0,0.28,0.0328,0.000136,0.392,0.314,75.014,audio_features,5tqcTBZebgCU5pe0rjPHeR,spotify:track:5tqcTBZebgCU5pe0rjPHeR,https://api.spotify.com/v1/tracks/5tqcTBZebgCU5pe0rjPHeR,https://api.spotify.com/v1/audio-analysis/5tqcTBZebgCU5pe0rjPHeR,152350,4,Pitch Black Sky,2mfexzuj7CKrgV7zeO2XDn,HardBack
0.488,0.902,4,-5.117,0,0.0511,0.0158,5.38e-05,0.19,0.196,160.103,audio_features,3zMa1FmLbmcSNAYgXCvybp,spotify:track:3zMa1FmLbmcSNAYgXCvybp,https://api.spotify.com/v1/tracks/3zMa1FmLbmcSNAYgXCvybp,https://api.spotify.com/v1/audio-analysis/3zMa1FmLbmcSNAYgXCvybp,164000,4,Waste Your Youth,0HlxL5hisLf59ETEPM3cUA,Scooter
0.343,0.812,9,-6.438,0,0.0524,0.00766,0.0,0.403,0.198,135.527,audio_features,51wLc5AyOg9P2AAOP9lkgl,spotify:track:51wLc5AyOg9P2AAOP9lkgl,https://api.spotify.com/v1/tracks/51wLc5AyOg9P2AAOP9lkgl,https://api.spotify.com/v1/audio-analysis/51wLc5AyOg9P2AAOP9lkgl,169632,4,Malle du bist was ich brauch,6eJR3M2AtvankrkQVx4uB3,Anny
0.797,0.791,10,-6.281,1,0.33,0.119,0.0,0.113,0.828,138.026,audio_features,7sJNeWTXkZCEC7OnFMpGWL,spotify:track:7sJNeWTXkZCEC7OnFMpGWL,https://api.spotify.com/v1/tracks/7sJNeWTXkZCEC7OnFMpGWL,https://api.spotify.com/v1/audio-analysis/7sJNeWTXkZCEC7OnFMpGWL,203560,4,Bamba (feat. Aitch & BIA),3CJKkU0XuElRT1z8rEtIYg,Luciano
0.841,0.551,8,-8.42,1,0.437,0.36,0.0,0.122,0.482,139.998,audio_features,3xKcyp2MZb3yDsA6jyXT6g,spotify:track:3xKcyp2MZb3yDsA6jyXT6g,https://api.spotify.com/v1/tracks/3xKcyp2MZb3yDsA6jyXT6g,https://api.spotify.com/v1/audio-analysis/3xKcyp2MZb3yDsA6jyXT6g,261626,4,ATZENMODUS,3mmI5HKArDwgggj4j0aJyC,BHZ
0.59,0.548,6,-7.155,0,0.267,0.425,0.000216,0.149,0.351,150.164,audio_features,7ckGvAoSg8oq85I8owLVSZ,spotify:track:7ckGvAoSg8oq85I8owLVSZ,https://api.spotify.com/v1/tracks/7ckGvAoSg8oq85I8owLVSZ,https://api.spotify.com/v1/audio-analysis/7ckGvAoSg8oq85I8owLVSZ,194876,4,Ruhe nach dem Sturm,1aS5tqEs9ci5P9KD9tZWa6,Bonez MC
0.6,0.955,1,-2.593,0,0.0574,0.0203,0.0,0.339,0.519,138.011,audio_features,5YFiQCbPBL01kMHGazlChC,spotify:track:5YFiQCbPBL01kMHGazlChC,https://api.spotify.com/v1/tracks/5YFiQCbPBL01kMHGazlChC,https://api.spotify.com/v1/audio-analysis/5YFiQCbPBL01kMHGazlChC,182468,4,Ich bin Dilayla,6Qbh5FSa3SnTyb477e6UA0,Dilayla
0.668,0.949,2,-9.141,1,0.203,0.128,2.64e-06,0.141,0.355,141.953,audio_features,3RBCuVZnXGXtD6LhXvM75H,spotify:track:3RBCuVZnXGXtD6LhXvM75H,https://api.spotify.com/v1/tracks/3RBCuVZnXGXtD6LhXvM75H,https://api.spotify.com/v1/audio-analysis/3RBCuVZnXGXtD6LhXvM75H,182544,4,Nie Aufhören,7I2JG3CcPawkeQPE7uypHJ,HBz
0.55,0.5,7,-5.779,0,0.045,0.285,0.0,0.116,0.351,115.016,audio_features,7oQepKHmXDaPC3rgeLRvQu,spotify:track:7oQepKHmXDaPC3rgeLRvQu,https://api.spotify.com/v1/tracks/7oQepKHmXDaPC3rgeLRvQu,https://api.spotify.com/v1/audio-analysis/7oQepKHmXDaPC3rgeLRvQu,167357,4,Komet,7iWcRnQMinCoV2u5ICgsW0,Udo Lindenberg
0.582,0.862,11,-5.947,0,0.0625,0.00183,0.863,0.029,0.297,137.949,audio_features,5uqm4bs1nASe2NzlzmWcif,spotify:track:5uqm4bs1nASe2NzlzmWcif,https://api.spotify.com/v1/tracks/5uqm4bs1nASe2NzlzmWcif,https://api.spotify.com/v1/audio-analysis/5uqm4bs1nASe2NzlzmWcif,189129,4,Direkt Bock,1ZyqnbV7Brg5LgyS4EZCUD,FiNCH
0.747,0.651,1,-8.198,0,0.124,0.56,0.0,0.2,0.381,92.472,audio_features,53x25WE2X6nOsHJ23mu1gv,spotify:track:53x25WE2X6nOsHJ23mu1gv,https://api.spotify.com/v1/tracks/53x25WE2X6nOsHJ23mu1gv,https://api.spotify.com/v1/audio-analysis/53x25WE2X6nOsHJ23mu1gv,135096,4,Morgen,2H5RJPxjfOKonBVphYdRzG,EstA
0.897,0.774,0,-4.204,1,0.229,0.0306,0.0,0.0675,0.814,122.0,audio_features,5xCDYPm6BPw0Ht1elnWNX2,spotify:track:5xCDYPm6BPw0Ht1elnWNX2,https://api.spotify.com/v1/tracks/5xCDYPm6BPw0Ht1elnWNX2,https://api.spotify.com/v1/audio-analysis/5xCDYPm6BPw0Ht1elnWNX2,177787,4,Numma,3gemH8D6fpu12DmTmUZYAL,Culcha Candela
0.849,0.449,1,-8.39,1,0.291,0.341,0.0,0.106,0.602,84.463,audio_features,7lkYdyKCN44Lc5saKwIGhP,spotify:track:7lkYdyKCN44Lc5saKwIGhP,https://api.spotify.com/v1/tracks/7lkYdyKCN44Lc5saKwIGhP,https://api.spotify.com/v1/audio-analysis/7lkYdyKCN44Lc5saKwIGhP,150899,4,Spät nach Haus,3pVfscwg2QxhdHtk966inb,The Cratez
0.709,0.642,11,-7.479,1,0.0436,0.135,0.00132,0.286,0.36,131.073,audio_features,5n3SCUbM0m5Fs5YCBFgjGE,spotify:track:5n3SCUbM0m5Fs5YCBFgjGE,https://api.spotify.com/v1/tracks/5n3SCUbM0m5Fs5YCBFgjGE,https://api.spotify.com/v1/audio-analysis/5n3SCUbM0m5Fs5YCBFgjGE,179547,4,Stressed Out,70Rt4lMiib6ya5azoVK51v,TYM
0.749,0.553,9,-6.61,1,0.253,0.328,0.0,0.131,0.75,153.152,audio_features,6mvvwF6LyVkBLLGDcJ3myS,spotify:track:6mvvwF6LyVkBLLGDcJ3myS,https://api.spotify.com/v1/tracks/6mvvwF6LyVkBLLGDcJ3myS,https://api.spotify.com/v1/audio-analysis/6mvvwF6LyVkBLLGDcJ3myS,148067,4,MP3,6vNAKgK5d74N1I0zTxRPDp,Tream
0.935,0.5,8,-8.287,0,0.372,0.138,0.0,0.148,0.565,97.012,audio_features,1Ct6oPwfHQc8v7ew9vkiFW,spotify:track:1Ct6oPwfHQc8v7ew9vkiFW,https://api.spotify.com/v1/tracks/1Ct6oPwfHQc8v7ew9vkiFW,https://api.spotify.com/v1/audio-analysis/1Ct6oPwfHQc8v7ew9vkiFW,181055,4,Let's Bounce,2D4dnoM612qMIqUTC6uSjC,Big N
0.723,0.793,10,-6.95,1,0.0287,0.162,0.0,0.442,0.893,117.972,audio_features,0tb0RHrF4IpwPJOKYxnxxe,spotify:track:0tb0RHrF4IpwPJOKYxnxxe,https://api.spotify.com/v1/tracks/0tb0RHrF4IpwPJOKYxnxxe,https://api.spotify.com/v1/audio-analysis/0tb0RHrF4IpwPJOKYxnxxe,148116,4,Feel Alive,6zcWVbyNT0z94MBffsTJGP,KAMRAD
