danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist_id,artist_name
0.513,0.814,0,-8.018,1,0.0587,0.00886,0.00385,0.0888,0.612,174.964,audio_features,3e4A8k7lgVcL7OJk5gAtQM,spotify:track:3e4A8k7lgVcL7OJk5gAtQM,https://api.spotify.com/v1/tracks/3e4A8k7lgVcL7OJk5gAtQM,https://api.spotify.com/v1/audio-analysis/3e4A8k7lgVcL7OJk5gAtQM,187165,4,Never Going Back Again,1yPdXrLhRc50YbwiwCr1uN,Johnning
0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,0.455,170.084,audio_features,3nOz1U41SZZ0N3fuUWr9nb,spotify:track:3nOz1U41SZZ0N3fuUWr9nb,https://api.spotify.com/v1/tracks/3nOz1U41SZZ0N3fuUWr9nb,https://api.spotify.com/v1/audio-analysis/3nOz1U41SZZ0N3fuUWr9nb,232813,4,I AM WOMAN,71szvmFWd7TUa7b6XmXj9k,Emmy Meli
0.596,0.689,0,-7.876,1,0.126,0.13,0.0,0.3,0.201,111.955,audio_features,06CVfzsgBH1vcNBjOwHVLY,spotify:track:06CVfzsgBH1vcNBjOwHVLY,https://api.spotify.com/v1/tracks/06CVfzsgBH1vcNBjOwHVLY,https://api.spotify.com/v1/audio-analysis/06CVfzsgBH1vcNBjOwHVLY,150596,4,Skyfall,2muaKB2dAVbfGrPySPiZqF,Meric Again
0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,audio_features,6f5ExP43esnvdKPddwKXJH,spotify:track:6f5ExP43esnvdKPddwKXJH,https://api.spotify.com/v1/tracks/6f5ExP43esnvdKPddwKXJH,https://api.spotify.com/v1/audio-analysis/6f5ExP43esnvdKPddwKXJH,160657,4,Better Days (NEIKED x Mae Muller x Polo G),5H6xmHXjsq98NLbEjuE29f,NEIKED
0.702,0.797,6,-4.521,1,0.11,0.0777,0.0,0.0333,0.966,146.885,audio_features,44mKJH9xNJoe31NXSYvQu5,spotify:track:44mKJH9xNJoe31NXSYvQu5,https://api.spotify.com/v1/tracks/44mKJH9xNJoe31NXSYvQu5,https://api.spotify.com/v1/audio-analysis/44mKJH9xNJoe31NXSYvQu5,179592,4,30 Days,7MmewOfNotqLLNt48TelbK,Arya
0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,audio_features,7MIhUdNJtaOnDmC5nBC1fb,spotify:track:7MIhUdNJtaOnDmC5nBC1fb,https://api.spotify.com/v1/tracks/7MIhUdNJtaOnDmC5nBC1fb,https://api.spotify.com/v1/audio-analysis/7MIhUdNJtaOnDmC5nBC1fb,165753,4,Deep Down (feat. Never Dull),0NGAZxHanS9e0iNHpR8f2W,Alok
0.815,0.848,4,-4.704,0,0.115,0.023,0.000162,0.0265,0.684,106.032,audio_features,1uMHCAyGmHqyygoNRuo7MV,spotify:track:1uMHCAyGmHqyygoNRuo7MV,https://api.spotify.com/v1/tracks/1uMHCAyGmHqyygoNRuo7MV,https://api.spotify.com/v1/audio-analysis/1uMHCAyGmHqyygoNRuo7MV,133707,4,edamame (feat. Rich Brian),41X1TR6hrK8Q2ZCpp2EqCz,bbno$
0.658,0.663,7,-4.886,0,0.0519,0.28,3.54e-06,0.342,0.196,123.957,audio_features,7rnNkVDXH6RQUNQTXVClCr,spotify:track:7rnNkVDXH6RQUNQTXVClCr,https://api.spotify.com/v1/tracks/7rnNkVDXH6RQUNQTXVClCr,https://api.spotify.com/v1/audio-analysis/7rnNkVDXH6RQUNQTXVClCr,152973,4,Ruin Your Life,619CzMJPPWrCeZwx5qw6ko,Besomorph
0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,463CkQjx2Zk1yXoBuierM9,spotify:track:463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/tracks/463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/audio-analysis/463CkQjx2Zk1yXoBuierM9,203064,4,Levitating (feat. DaBaby),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa
0.77,0.302,0,-7.911,0,0.0466,0.946,3.38e-05,0.125,0.821,136.01,audio_features,6dmXZ9B5HdFAyzHeTneYBK,spotify:track:6dmXZ9B5HdFAyzHeTneYBK,https://api.spotify.com/v1/tracks/6dmXZ9B5HdFAyzHeTneYBK,https://api.spotify.com/v1/audio-analysis/6dmXZ9B5HdFAyzHeTneYBK,188103,4,LA FAMA (with The Weeknd),7ltDVBr6mKbRvohxheJ9h1,ROSALÍA
0.752,0.72,7,-8.911,0,0.112,0.0972,0.0013,0.452,0.22,118.042,audio_features,2o4RhNk0h2mFoO9Zm8OtZd,spotify:track:2o4RhNk0h2mFoO9Zm8OtZd,https://api.spotify.com/v1/tracks/2o4RhNk0h2mFoO9Zm8OtZd,https://api.spotify.com/v1/audio-analysis/2o4RhNk0h2mFoO9Zm8OtZd,137161,4,The Motto,4ivfOZMa6lNjfcfpubOg6q,Besomage
0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,audio_features,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,233720,3,Dandelions,2WzaAvm2bBCf4pEhyuDgCY,Ruth B.
0.665,0.854,0,-5.745,0,0.0404,0.162,1.55e-05,0.196,0.32,126.133,audio_features,2O84FjR4RW4JDBu8FUZwvX,spotify:track:2O84FjR4RW4JDBu8FUZwvX,https://api.spotify.com/v1/tracks/2O84FjR4RW4JDBu8FUZwvX,https://api.spotify.com/v1/audio-analysis/2O84FjR4RW4JDBu8FUZwvX,127619,4,Beggin',06bun5reMRmLxFCbcB6UHW,The Tech Thieves
0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,Sweater Weather,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood
